Rt,Inst,home,an_inc,ver,pur,dti,del,pb_rc,rev_bal,rev_util,class
0.1349,508.96,MORTGAGE,100000,Not Verified,debt_consolidation,20.41,0,0,13203,0.288,Paid
0.1349,610.75,MORTGAGE,60000,Verified,debt_consolidation,16.72,0,0,6141,0.394,Paid
0.089,263.56,RENT,30000,Not Verified,debt_consolidation,3.8,0,0,4178,0.36,NotPaid
0.0991,225.58,RENT,22776,Verified,other,12.22,1,0,2623,0.656,NotPaid
0.1527,243.59,RENT,50000,Not Verified,debt_consolidation,9.77,0,0,2642,0.48,Paid
0.1991,925.54,MORTGAGE,175000,Source Verified,home_improvement,11.2,0,0,28240,0.941,NotPaid
0.1727,449.97,RENT,42000,Source Verified,debt_consolidation,19.83,0,0,23240,0.644,NotPaid
0.0603,328.71,OWN,45000,Source Verified,major_purchase,1.63,0,0,1854,0.052,Paid
0.0991,644.5,RENT,58000,Source Verified,debt_consolidation,9.39,0,0,19672,0.665,Paid
0.1242,334.16,RENT,36000,Source Verified,major_purchase,13.33,0,0,18702,0.548,Paid
0.1527,626.36,RENT,82570,Not Verified,credit_card,20.19,0,0,13469,0.797,Paid
0.1349,230.05,MORTGAGE,60000,Not Verified,car,13.32,0,0,8182,0.13,Paid
0.1242,240.59,RENT,49000,Source Verified,credit_card,11.07,0,0,15185,0.686,Paid
0.079,156.46,OWN,21600,Not Verified,home_improvement,6.44,0,0,0,0,Paid
0.1758,629.14,RENT,60000,Source Verified,debt_consolidation,5.68,0,0,4666,0.31,NotPaid
0.0751,260.56,MORTGAGE,50400,Verified,medical,21.14,0,0,10710,0.178,Paid
0.2089,809.75,MORTGAGE,100000,Verified,debt_consolidation,24.14,2,0,22499,0.846,NotPaid
0.2089,514.87,RENT,48000,Source Verified,debt_consolidation,17.38,0,0,15430,0.749,Paid
0.1242,40.1,RENT,29000,Not Verified,other,18.95,0,1,12515,0.703,Paid
0.1727,374.97,MORTGAGE,70666.08,Verified,debt_consolidation,20.82,0,0,20528,0.492,Paid
0.1242,100.25,RENT,75500,Not Verified,debt_consolidation,16.2,0,0,5989,0.549,Paid
0.1864,901.01,RENT,85602,Verified,debt_consolidation,20.66,0,0,14249,0.596,NotPaid
0.079,250.33,MORTGAGE,67200,Not Verified,home_improvement,4.54,0,0,3406,0.36,Paid
0.079,500.65,MORTGAGE,117996,Verified,home_improvement,9.09,0,0,6589,0.36,Paid
0.1065,325.74,RENT,39870,Not Verified,home_improvement,19.74,0,0,6768,0.368,Paid
0.1349,917.82,RENT,60000,Verified,small_business,21.34,0,0,5841,0.504,Paid
0.1825,290.23,RENT,35000,Not Verified,debt_consolidation,6,0,0,7450,0.866,Paid
0.1629,264.76,RENT,48000,Source Verified,wedding,13.05,0,0,3179,0.383,Paid
0.1629,423.61,MORTGAGE,105000,Not Verified,debt_consolidation,11.7,3,0,6942,0.771,Paid
0.089,269.91,RENT,27120,Not Verified,home_improvement,19.56,0,0,537,0.035,Paid
0.1527,287.19,MORTGAGE,54000,Not Verified,debt_consolidation,12.47,0,0,15378,0.666,NotPaid
0.1171,330.76,RENT,60000,Not Verified,credit_card,12.16,1,0,7767,0.339,Paid
0.1825,382.95,OWN,57960,Source Verified,debt_consolidation,17.17,0,1,12146,0.75,Paid
0.1427,514.64,RENT,40000,Source Verified,debt_consolidation,17.46,0,0,8175,0.771,Paid
0.1677,355.39,MORTGAGE,77000,Not Verified,debt_consolidation,11.13,0,0,27998,0.903,Paid
0.1903,908.5,MORTGAGE,150000,Verified,home_improvement,24.74,0,0,17963,0.343,Paid
0.0991,386.7,MORTGAGE,75000,Not Verified,debt_consolidation,3.38,0,0,14847,0.648,Paid
0.203,253.76,RENT,80000,Not Verified,credit_card,24.21,0,0,27741,0.98,Paid
0.1727,1073.62,RENT,171600,Source Verified,debt_consolidation,11.78,0,0,36653,0.696,Paid
0.0751,373.33,RENT,45204,Source Verified,debt_consolidation,18.79,0,0,14570,0.718,Paid
0.1727,468.09,MORTGAGE,52000,Verified,debt_consolidation,23.35,0,0,8326,0.566,NotPaid
0.1527,311.12,RENT,40000,Not Verified,debt_consolidation,13.5,0,0,10477,0.685,Paid
0.1242,601.48,MORTGAGE,170000,Not Verified,debt_consolidation,14.24,0,0,22661,0.815,Paid
0.1242,400.99,RENT,62400,Not Verified,credit_card,16.85,0,0,12900,0.635,Paid
0.1171,364.62,MORTGAGE,33000,Verified,small_business,3.13,0,0,2096,0.23,NotPaid
0.1942,916.03,OWN,137000,Verified,credit_card,18.11,0,0,32568,0.796,Paid
0.1171,595.37,MORTGAGE,52000,Verified,home_improvement,7.45,0,0,3411,0.227,Paid
0.1269,670.9,MORTGAGE,60000,Verified,credit_card,17.56,0,0,31476,0.86,Paid
0.0751,373.33,MORTGAGE,350000,Verified,debt_consolidation,10.01,0,0,27086,0.702,Paid
0.0751,373.33,MORTGAGE,74000,Not Verified,debt_consolidation,15.41,0,0,5983,0.298,Paid
0.0991,32.23,RENT,74000,Source Verified,other,10.33,0,0,7104,0.74,Paid
0.1269,670.9,RENT,72000,Not Verified,debt_consolidation,6.38,0,0,17391,0.649,Paid
0.1629,847.21,RENT,48000,Verified,debt_consolidation,6.7,0,0,7335,0.535,Paid
0.1349,345.08,MORTGAGE,54000,Not Verified,debt_consolidation,21.6,0,0,22800,0.724,Paid
0.1171,396.92,RENT,34000,Not Verified,debt_consolidation,16.8,0,0,13436,0.304,Paid
0.1242,568.06,MORTGAGE,50000,Source Verified,debt_consolidation,13.94,0,0,11386,0.699,Paid
0.1242,400.99,MORTGAGE,77000,Not Verified,debt_consolidation,9.69,1,0,24005,0.533,Paid
0.2128,544.23,RENT,165000,Verified,debt_consolidation,4.96,0,0,27457,0.938,Paid
0.1269,805.08,RENT,100450,Verified,credit_card,23.13,0,0,33187,0.895,Paid
0.0662,230.28,MORTGAGE,47000,Not Verified,credit_card,16.77,1,0,8578,0.469,Paid
0.1465,472.14,RENT,48000,Source Verified,debt_consolidation,12.65,0,0,20817,0.508,Paid
0.1596,170.08,MORTGAGE,130500,Not Verified,major_purchase,11.26,0,0,21133,0.642,Paid
0.1758,322.12,RENT,99000,Not Verified,debt_consolidation,19.05,0,0,27751,0.925,Paid
0.0603,91.31,MORTGAGE,50000,Not Verified,major_purchase,11.93,0,0,631,0.057,Paid
0.1242,334.16,RENT,65000,Not Verified,debt_consolidation,19.86,0,0,17700,0.813,Paid
0.0603,456.54,OWN,53481.36,Not Verified,credit_card,10.81,0,0,18282,0.182,Paid
0.2206,829.6,MORTGAGE,80000,Verified,credit_card,14.7,0,0,16375,0.451,Paid
0.0751,373.33,MORTGAGE,109000,Not Verified,major_purchase,6.3,0,0,3739,0.204,Paid
0.1349,377.48,MORTGAGE,75000,Not Verified,debt_consolidation,15.63,2,0,5797,0.707,Paid
0.1427,468.17,MORTGAGE,40000,Verified,house,0.6,0,0,816,0.037,Paid
0.0662,108.24,RENT,26000,Not Verified,debt_consolidation,12.92,0,0,8518,0.622,Paid
0.0751,93.34,RENT,64000,Not Verified,moving,14.89,0,0,1552,0.103,Paid
0.2167,543.15,OWN,170000,Verified,home_improvement,1.61,0,0,2121,0.272,Paid
0.1065,325.74,RENT,40000,Not Verified,credit_card,24.15,0,0,28976,0.549,Paid
0.0991,161.13,MORTGAGE,101000,Not Verified,other,10.7,0,0,17643,0.564,Paid
0.1269,100.64,RENT,105000,Verified,debt_consolidation,13.84,0,0,29086,0.797,Paid
0.1427,384.26,MORTGAGE,50000,Not Verified,debt_consolidation,13.51,0,0,22221,0.856,Paid
0.079,150.2,RENT,60000,Not Verified,debt_consolidation,14.44,0,0,3134,0.188,Paid
0.1242,200.5,RENT,37500,Verified,debt_consolidation,24.99,0,0,9053,0.515,Paid
0.0991,112.79,RENT,39000,Not Verified,debt_consolidation,20.71,0,0,18140,0.782,Paid
0.1727,333.73,OWN,55000,Source Verified,debt_consolidation,20.53,0,0,18990,0.795,Paid
0.1171,496.14,RENT,33800,Not Verified,other,9.73,0,0,8798,0.667,Paid
0.079,782.26,OWN,84000,Source Verified,other,19.07,0,0,26801,0.401,Paid
0.0603,170.44,RENT,49000,Not Verified,debt_consolidation,16.29,0,0,3071,0.069,Paid
0.1349,542.89,MORTGAGE,50000,Source Verified,debt_consolidation,20.09,0,0,9220,0.931,Paid
0.0751,746.66,MORTGAGE,75000,Verified,other,11.81,0,0,2612,0.077,Paid
0.1727,85.89,RENT,13288,Source Verified,debt_consolidation,8.76,0,0,3096,0.645,Paid
0.0751,357.78,RENT,57000,Source Verified,debt_consolidation,9.12,0,0,1166,0.299,Paid
0.1465,72.44,RENT,60000,Verified,major_purchase,7.66,0,1,11502,0.913,Paid
0.079,187.75,MORTGAGE,75000,Verified,small_business,24.13,0,0,25459,0.732,Paid
0.1349,322.07,OWN,65500,Source Verified,debt_consolidation,23.87,0,0,21284,0.476,Paid
0.0751,248.89,RENT,42000,Not Verified,debt_consolidation,7.71,0,0,11720,0.592,NotPaid
0.2128,337.42,RENT,50000,Source Verified,other,15.77,1,0,4089,0.788,Paid
0.1758,539.14,OWN,89000,Source Verified,debt_consolidation,4.38,0,0,7781,0.837,Paid
0.089,228.63,RENT,60000,Verified,credit_card,10.62,0,0,9407,0.855,Paid
0.079,250.33,RENT,72000,Source Verified,major_purchase,9.32,0,0,9752,0.542,Paid
0.0991,322.25,MORTGAGE,30000,Source Verified,wedding,22.88,1,0,5748,0.449,Paid
0.1242,708.41,MORTGAGE,60000,Verified,small_business,21.18,0,0,6334,0.646,NotPaid
0.1427,217.7,MORTGAGE,75000,Source Verified,other,3.62,0,0,17648,0.457,Paid
0.1903,558.08,RENT,43000,Verified,debt_consolidation,18.28,0,0,11943,0.511,NotPaid
0.1465,354.1,RENT,55000,Not Verified,credit_card,17.21,0,0,13115,0.88,Paid
0.2089,809.75,RENT,68000,Source Verified,debt_consolidation,16.91,0,0,20089,0.715,Paid
0.1527,457.7,RENT,54000,Source Verified,debt_consolidation,23.18,0,0,14850,0.562,Paid
0.1465,586.41,MORTGAGE,60000,Verified,debt_consolidation,20.9,0,0,15845,0.506,Paid
0.1242,449.15,RENT,80000,Source Verified,debt_consolidation,15.48,0,0,21566,0.631,Paid
0.0751,155.56,RENT,58000,Source Verified,moving,3.7,0,0,5312,0.718,Paid
0.1427,171.55,OWN,35000,Not Verified,debt_consolidation,7.95,0,0,5958,0.851,Paid
0.1825,137.86,RENT,40000,Source Verified,credit_card,19.11,0,0,7889,0.861,Paid
0.0662,153.52,RENT,37513,Not Verified,debt_consolidation,10.84,0,0,17844,0.541,NotPaid
0.1758,729.8,MORTGAGE,58000,Verified,debt_consolidation,8.88,0,0,11452,0.763,Paid
0.1065,390.88,MORTGAGE,75000,Not Verified,credit_card,17.47,0,0,23220,0.893,Paid
0.1349,780.41,RENT,80000,Verified,debt_consolidation,22.63,0,0,15075,0.666,Paid
0.1269,469.63,RENT,62000,Not Verified,debt_consolidation,14.73,0,0,27385,0.67,Paid
0.1171,165.38,RENT,26000,Source Verified,debt_consolidation,13.48,0,0,8006,0.607,Paid
0.1349,84.83,MORTGAGE,54000,Source Verified,credit_card,23.67,0,0,30555,0.923,Paid
0.1171,396.92,RENT,46000,Source Verified,debt_consolidation,21.42,0,0,11271,0.7,Paid
0.0603,152.18,MORTGAGE,36636,Verified,vacation,7.76,0,0,9416,0.362,Paid
0.1171,437.55,MORTGAGE,96000,Not Verified,major_purchase,3.65,0,0,14399,0.571,Paid
0.1825,561.66,MORTGAGE,75000,Verified,debt_consolidation,18.9,0,0,27616,0.606,Paid
0.1349,508.96,RENT,45000,Source Verified,debt_consolidation,16.4,0,0,8808,0.753,Paid
0.1349,244.3,MORTGAGE,114000,Source Verified,debt_consolidation,12.12,0,0,81405,0.924,NotPaid
0.1677,355.39,MORTGAGE,100000,Source Verified,debt_consolidation,4.24,1,0,5920,0.879,Paid
0.1629,282.41,RENT,108000,Source Verified,debt_consolidation,3.84,0,0,10675,0.487,Paid
0.089,152.42,RENT,46000,Source Verified,credit_card,18.29,0,0,5056,0.401,Paid
0.0662,153.52,RENT,62000,Not Verified,debt_consolidation,19.08,0,0,1387,0.158,Paid
0.1269,335.45,RENT,52000,Not Verified,debt_consolidation,7.04,0,0,6452,0.665,Paid
0.1349,508.96,RENT,60000,Verified,wedding,18.18,0,0,10532,0.727,Paid
0.1171,552.46,RENT,60000,Verified,debt_consolidation,6.76,0,0,4534,0.252,Paid
0.1065,539.21,MORTGAGE,86923,Verified,debt_consolidation,7.88,0,0,24504,0.336,Paid
0.1065,390.88,MORTGAGE,60000,Not Verified,credit_card,15.56,0,0,22296,0.517,Paid
0.1596,351.38,RENT,91000,Verified,credit_card,10.25,0,0,15178,0.699,Paid
0.1242,668.31,RENT,63000,Verified,debt_consolidation,19.09,0,0,16167,0.703,Paid
0.1427,686.18,RENT,82000,Verified,debt_consolidation,9.79,0,0,11372,0.801,Paid
0.2089,566.83,RENT,71040,Source Verified,debt_consolidation,6.52,0,0,11639,0.946,NotPaid
0.0603,243.49,OWN,31500,Verified,debt_consolidation,0.57,0,0,248,0.005,Paid
0.1465,534.66,MORTGAGE,63000,Source Verified,credit_card,17.56,0,0,17484,0.609,Paid
0.0662,171.18,RENT,28800,Not Verified,debt_consolidation,21.17,0,0,4756,0.732,Paid
0.1242,673.72,RENT,68000,Verified,debt_consolidation,25.27,0,0,22181,0.497,Paid
0.1427,343.09,MORTGAGE,60000,Verified,debt_consolidation,23.1,0,0,9881,0.727,NotPaid
0.1465,472.14,RENT,40000,Source Verified,debt_consolidation,23.94,0,0,21265,0.684,Paid
0.1242,334.16,RENT,42000,Source Verified,debt_consolidation,23.71,0,0,9784,0.894,Paid
0.1269,271.14,RENT,42000,Verified,debt_consolidation,24.57,0,0,9681,0.787,Paid
0.1427,49.75,RENT,55560,Not Verified,debt_consolidation,6.95,1,1,3408,0.874,Paid
0.2128,816.34,MORTGAGE,75000,Verified,debt_consolidation,11.44,0,0,31639,0.669,Paid
0.1171,530.36,MORTGAGE,95000,Source Verified,small_business,16,0,0,0,0,Paid
0.1427,68.62,MORTGAGE,27600,Source Verified,debt_consolidation,6.74,0,0,15534,0.971,Paid
0.089,222.28,MORTGAGE,70000,Not Verified,small_business,4.1,0,0,7850,0.506,Paid
0.1171,330.76,RENT,92000,Not Verified,debt_consolidation,8.27,0,0,12385,0.409,Paid
0.1427,265.9,RENT,26400,Source Verified,debt_consolidation,17.34,0,0,7000,0.522,NotPaid
0.1527,478.64,MORTGAGE,90000,Verified,debt_consolidation,12.33,0,0,19734,0.759,Paid
0.1864,749.12,MORTGAGE,152004,Verified,major_purchase,18.12,0,0,13477,0.67,Paid
0.089,381.04,RENT,30000,Not Verified,credit_card,24.44,0,0,10343,0.694,Paid
0.0751,315.78,RENT,102000,Not Verified,credit_card,8.35,0,0,554,0.036,Paid
0.1349,128.94,RENT,47000,Source Verified,debt_consolidation,6.23,0,0,3714,0.442,Paid
0.0603,304.36,MORTGAGE,55000,Not Verified,major_purchase,19.4,0,0,5601,0.05,Paid
0.1171,231.54,RENT,57000,Source Verified,debt_consolidation,4.88,0,0,7195,0.734,Paid
0.0603,456.54,MORTGAGE,80000,Source Verified,small_business,0.75,0,0,2854,0.101,Paid
0.1349,339.31,RENT,150000,Not Verified,car,16.91,0,0,12183,0.625,Paid
0.1171,486.16,RENT,50000,Verified,debt_consolidation,17.21,0,0,9961,0.439,Paid
0.2206,520.57,RENT,50000,Verified,debt_consolidation,22.42,0,0,12594,0.926,NotPaid
0.0751,311.11,RENT,80000,Not Verified,debt_consolidation,19.56,0,0,21640,0.722,NotPaid
0.1727,499.96,RENT,65000,Verified,debt_consolidation,8.7,0,0,10770,0.905,Paid
0.1465,275.96,RENT,87000,Not Verified,debt_consolidation,3.94,0,0,10569,0.673,Paid
0.1242,400.99,RENT,88000,Source Verified,debt_consolidation,13.57,1,0,9942,0.592,Paid
0.1864,526.45,RENT,52008,Verified,debt_consolidation,23.14,0,0,17779,0.785,NotPaid
0.1427,411.71,MORTGAGE,40000,Not Verified,credit_card,19.77,0,0,9000,0.439,NotPaid
0.1269,542.28,MORTGAGE,103000,Verified,debt_consolidation,5.2,0,0,9557,0.659,Paid
0.1065,228.02,RENT,36475,Not Verified,debt_consolidation,21.06,0,0,3976,0.624,NotPaid
0.1065,570.04,MORTGAGE,78413,Verified,credit_card,18.93,0,0,29221,0.885,Paid
0.0751,199.11,OWN,44000,Not Verified,credit_card,24.33,0,0,8833,0.599,Paid
0.079,406.78,RENT,33000,Not Verified,debt_consolidation,10.87,0,0,13974,0.463,Paid
0.1596,437.35,MORTGAGE,63000,Not Verified,debt_consolidation,13.89,0,0,14756,0.574,Paid
0.0662,245.63,RENT,65000,Source Verified,small_business,11.8,0,0,3172,0.216,Paid
0.1065,254.08,MORTGAGE,48000,Source Verified,debt_consolidation,7.15,1,0,11063,0.747,Paid
0.1427,514.64,RENT,53000,Verified,debt_consolidation,22.03,0,0,5286,0.448,Paid
0.1242,501.23,RENT,95000,Source Verified,debt_consolidation,15.74,0,0,15274,0.562,Paid
0.1825,612.72,RENT,86779,Verified,wedding,18.35,0,0,14905,0.785,NotPaid
0.1269,530.98,RENT,48000,Verified,debt_consolidation,16.05,0,0,21175,0.728,Paid
0.2167,960.11,MORTGAGE,83500,Verified,debt_consolidation,19.9,0,0,13082,0.53,Paid
0.1727,75.16,RENT,44400,Source Verified,other,6.49,0,0,7398,0.85,Paid
0.1596,403.33,RENT,40000,Not Verified,debt_consolidation,13.17,0,0,15964,0.651,Paid
0.1596,437.35,RENT,102000,Source Verified,debt_consolidation,14.64,0,0,14754,0.696,Paid
0.1427,548.95,OWN,60000,Not Verified,credit_card,18.62,0,0,15916,0.601,Paid
0.1242,400.99,MORTGAGE,37500,Source Verified,credit_card,13.25,0,0,15360,0.931,Paid
0.1903,467.23,MORTGAGE,75000,Source Verified,debt_consolidation,17.57,0,0,11776,0.973,NotPaid
0.1349,366.45,RENT,50000,Verified,credit_card,23.71,2,0,9864,0.948,Paid
0.1242,501.23,RENT,47840,Verified,debt_consolidation,17.21,0,0,11705,0.78,Paid
0.1527,247.07,MORTGAGE,40000,Not Verified,home_improvement,16.08,0,0,5367,0.624,Paid
0.0991,322.25,RENT,80000,Not Verified,debt_consolidation,20.05,0,0,14811,0.726,Paid
0.1269,201.27,RENT,51000,Source Verified,debt_consolidation,19.91,0,0,12283,0.744,Paid
0.1629,367.13,RENT,65000,Source Verified,debt_consolidation,24.57,0,0,15719,0.909,Paid
0.1242,66.84,MORTGAGE,25056,Not Verified,other,20.79,1,0,2730,0.433,Paid
0.1629,282.41,MORTGAGE,75000,Verified,debt_consolidation,17.52,0,0,21050,0.651,Paid
0.1427,343.09,RENT,40000,Verified,debt_consolidation,11.67,0,0,9516,0.767,Paid
0.1171,396.92,RENT,83000,Not Verified,credit_card,17.99,0,0,12632,0.702,Paid
0.1903,1283.5,RENT,200000,Source Verified,debt_consolidation,4.18,0,0,13645,0.916,Paid
0.0662,138.17,RENT,42000,Not Verified,wedding,25.17,0,0,24868,0.397,Paid
0.1903,311.49,RENT,80000,Verified,credit_card,17.16,0,0,15405,0.658,Paid
0.079,625.81,MORTGAGE,120000,Verified,medical,5.22,0,0,531,0.006,Paid
0.1065,325.74,RENT,45000,Source Verified,debt_consolidation,19.28,0,0,9695,0.692,Paid
0.1942,523.45,MORTGAGE,48000,Verified,debt_consolidation,16.2,0,1,13224,0.965,Paid
0.1065,130.3,MORTGAGE,90000,Not Verified,debt_consolidation,9.57,0,0,17051,0.814,Paid
0.0603,365.23,RENT,75000,Not Verified,debt_consolidation,11.68,0,0,11703,0.222,Paid
0.1677,426.47,RENT,98000,Verified,debt_consolidation,6.22,0,0,18151,0.89,Paid
0.1349,678.61,MORTGAGE,118560,Verified,credit_card,10.54,0,0,24605,0.314,Paid
0.079,250.33,RENT,72000,Not Verified,debt_consolidation,6.4,0,0,19531,0.451,Paid
0.1171,661.52,MORTGAGE,120000,Verified,debt_consolidation,17.33,0,0,47136,0.792,Paid
0.1242,668.31,RENT,77000,Verified,debt_consolidation,20.06,0,0,18868,0.625,Paid
0.079,109.52,MORTGAGE,60000,Not Verified,home_improvement,8.1,0,0,3426,0.034,Paid
0.1349,169.66,OWN,36000,Source Verified,wedding,14.33,0,0,3989,0.725,NotPaid
0.1427,44.61,RENT,60000,Not Verified,moving,7.8,0,0,7676,0.978,NotPaid
0.1527,260.99,RENT,45000,Source Verified,credit_card,6.51,0,0,7534,0.643,Paid
0.089,247.68,MORTGAGE,117000,Source Verified,medical,17.39,0,0,64406,0.691,Paid
0.1171,229.06,RENT,25000,Source Verified,debt_consolidation,21.74,0,0,11588,0.878,Paid
0.1349,434.31,OWN,80000,Not Verified,credit_card,18.43,1,0,13412,0.695,Paid
0.1527,521.97,RENT,48000,Not Verified,debt_consolidation,18.63,0,0,12313,0.886,NotPaid
0.1269,268.36,MORTGAGE,40800,Source Verified,debt_consolidation,7.44,0,0,5522,0.425,Paid
0.1269,180.31,RENT,18000,Not Verified,credit_card,17,0,0,5631,0.603,Paid
0.1269,83.87,RENT,42500,Source Verified,credit_card,13.5,0,0,15444,0.848,Paid
0.089,559.66,RENT,45000,Verified,debt_consolidation,24.67,0,0,11148,0.445,Paid
0.1527,208.79,MORTGAGE,66000,Verified,other,23.38,0,0,1297,0.116,NotPaid
0.1242,237.25,OWN,24000,Not Verified,debt_consolidation,17.65,0,0,10218,0.792,Paid
0.1065,91.21,MORTGAGE,90000,Not Verified,medical,18.83,1,0,2309,0.525,Paid
0.2089,377.89,MORTGAGE,158000,Not Verified,credit_card,20.04,2,0,5987,0.873,Paid
0.0751,373.33,RENT,32000,Not Verified,credit_card,19.05,0,0,10521,0.517,Paid
0.1269,222.24,RENT,24947.3,Not Verified,credit_card,21.55,0,0,11475,0.774,NotPaid
0.1269,492.28,MORTGAGE,40000,Source Verified,debt_consolidation,16.95,0,0,24715,0.528,Paid
0.1171,496.14,RENT,74000,Verified,debt_consolidation,15.97,0,0,13132,0.566,Paid
0.079,375.49,RENT,70000,Source Verified,debt_consolidation,11.09,0,0,9718,0.102,Paid
0.089,412.8,RENT,44100,Not Verified,credit_card,25.12,0,0,12842,0.665,Paid
0.1065,390.88,RENT,55000,Not Verified,credit_card,16.87,0,0,21047,0.706,Paid
0.1629,353.01,RENT,35000,Source Verified,credit_card,5.76,0,0,7550,0.848,Paid
0.1677,410.47,RENT,83954,Not Verified,credit_card,10.65,0,0,26454,0.792,Paid
0.089,190.52,OWN,100000,Source Verified,home_improvement,8.32,0,0,9844,0.538,Paid
0.1864,901.01,MORTGAGE,248000,Verified,debt_consolidation,6.17,0,0,89144,0.839,Paid
0.1677,319.85,RENT,160000,Not Verified,debt_consolidation,9.94,2,0,16143,0.815,Paid
0.1465,283.28,RENT,35000,Not Verified,debt_consolidation,22.18,0,0,9145,0.693,Paid
0.079,876.13,MORTGAGE,82000,Verified,debt_consolidation,4.77,0,0,15173,0.69,Paid
0.1465,410.76,MORTGAGE,43000,Source Verified,debt_consolidation,11.25,0,0,11576,0.697,NotPaid
0.0603,395.67,MORTGAGE,73000,Not Verified,credit_card,5.34,0,0,11039,0.558,Paid
0.1349,576.82,RENT,37000,Not Verified,debt_consolidation,15.73,0,0,17465,0.914,Paid
0.1465,206.97,RENT,30000,Not Verified,debt_consolidation,15.68,0,0,2427,0.223,Paid
0.1065,651.47,RENT,65000,Verified,credit_card,6.72,0,0,11983,0.67,Paid
0.1465,37.95,MORTGAGE,36000,Not Verified,vacation,12.2,0,0,15876,0.872,NotPaid
0.079,312.91,RENT,75000,Source Verified,wedding,7.5,0,0,5911,0.314,Paid
0.0991,225.58,RENT,54008,Verified,debt_consolidation,8.64,0,0,11823,0.588,Paid
0.1065,456.03,MORTGAGE,85000,Source Verified,debt_consolidation,17.39,0,0,11483,0.82,Paid
0.0662,153.52,MORTGAGE,54000,Not Verified,debt_consolidation,13.91,0,0,1848,0.054,Paid
0.0662,260.99,MORTGAGE,84000,Source Verified,credit_card,17.21,0,0,31503,0.55,Paid
0.1677,488.4,MORTGAGE,66500,Verified,debt_consolidation,14.29,0,0,5888,0.693,Paid
0.1065,684.04,MORTGAGE,53004,Verified,other,2.06,0,0,4643,0.253,Paid
0.1864,386.15,OWN,50000,Verified,credit_card,13.34,0,0,16158,0.652,NotPaid
0.0662,368.45,RENT,71151,Not Verified,credit_card,18.57,0,0,15725,0.806,Paid
0.0751,280,MORTGAGE,125000,Verified,debt_consolidation,9.16,0,0,19268,0.516,Paid
0.1864,656.54,RENT,180000,Verified,debt_consolidation,11.95,0,0,13363,0.941,Paid
0.1427,343.09,MORTGAGE,300000,Verified,debt_consolidation,5.65,1,0,7955,0.692,Paid
0.089,222.28,MORTGAGE,35000,Source Verified,debt_consolidation,12.45,1,1,9859,0.359,Paid
0.1629,282.41,RENT,63000,Source Verified,credit_card,14.57,0,0,8380,0.815,Paid
0.1903,674.89,RENT,72000,Verified,debt_consolidation,22.22,0,0,22279,0.814,NotPaid
0.1065,603.92,RENT,64936,Source Verified,debt_consolidation,8.91,0,0,13595,0.621,Paid
0.1349,805.17,RENT,98000,Verified,debt_consolidation,14.55,0,0,26876,0.64,NotPaid
0.1942,143.95,RENT,25000,Verified,other,10.56,0,0,4816,0.567,NotPaid
0.1465,339.94,MORTGAGE,105000,Source Verified,debt_consolidation,10.75,0,0,19435,0.251,Paid
0.1065,325.74,RENT,44000,Source Verified,other,18.22,0,0,15657,0.938,Paid
0.1677,995.08,OWN,76000,Verified,credit_card,13.78,0,0,28753,0.962,NotPaid
0.1629,176.51,OWN,24000,Source Verified,major_purchase,4.65,0,0,5063,0.641,Paid
0.1171,661.52,RENT,57000,Verified,debt_consolidation,22.74,0,0,18306,0.671,Paid
0.1677,248.77,RENT,45000,Verified,credit_card,22.21,0,0,7370,0.512,Paid
0.1349,339.31,MORTGAGE,72000,Not Verified,debt_consolidation,8.68,0,0,4966,0.473,Paid
0.1677,355.39,RENT,44000,Not Verified,credit_card,12.9,0,0,11415,0.713,Paid
0.1171,330.76,RENT,60000,Verified,credit_card,19.92,0,0,18604,0.827,NotPaid
0.1065,651.47,RENT,65000,Verified,debt_consolidation,14.36,0,0,20236,0.797,Paid
0.1269,201.27,RENT,65000,Source Verified,debt_consolidation,5.41,0,0,14079,0.667,Paid
0.1727,572.6,RENT,65000,Not Verified,debt_consolidation,19.81,1,0,5389,0.266,Paid
0.0991,109.57,MORTGAGE,125000,Verified,debt_consolidation,16.95,0,0,32998,0.902,Paid
0.1349,203.59,MORTGAGE,22500,Not Verified,debt_consolidation,8.32,0,0,5552,0.816,Paid
0.079,219.04,MORTGAGE,47000,Not Verified,credit_card,14.37,0,0,14089,0.824,NotPaid
0.1942,206.11,RENT,25000,Source Verified,debt_consolidation,19.82,0,0,6992,0.507,Paid
0.0662,521.97,MORTGAGE,78301,Verified,debt_consolidation,13.85,0,0,2700,0.048,Paid
0.0991,193.35,RENT,54516,Not Verified,car,10.43,0,0,8516,0.529,Paid
0.0662,291.69,MORTGAGE,43000,Source Verified,debt_consolidation,19.28,0,0,5240,0.699,Paid
0.1427,374.54,MORTGAGE,72000,Source Verified,debt_consolidation,11.88,2,0,4612,0.301,Paid
0.2235,973.64,MORTGAGE,65000,Verified,debt_consolidation,12.37,0,0,15950,0.712,NotPaid
0.1825,43.54,RENT,20400,Verified,other,24.12,4,0,0,0.0012,NotPaid
0.1758,503.32,OWN,86124,Verified,debt_consolidation,17.6,0,0,6993,0.826,NotPaid
0.1427,171.55,RENT,24000,Source Verified,other,1.75,0,0,233,0.179,NotPaid
0.1629,190.63,RENT,32000,Not Verified,medical,20.03,0,0,11114,0.896,NotPaid
0.1991,317.33,RENT,36500,Verified,debt_consolidation,22.22,0,0,7554,0.719,NotPaid
